# dimDates   : 81
# dimSamples : 100
# keys       : 5
# 0,EUR-EONIA
# 0,EUR-EURIBOR-3M
# 0,USD-LIBOR-3M
# 1,USD
# 2,
#date,sample,key,value
1,65,1,-0.0074794875752043598
1,65,2,0.0084530976549983452
1,65,3,0.92283513210841495
1,65,4,0.99863995661521254
1,66,0,-0.0019355778851837258
1,66,1,-0.00080619932075416017
1,66,2,0.0086197764877238292
1,66,3,0.88942416924988932
1,66,4,1.0003021106923813
1,67,0,-0.0021927606215710327
1,67,1,-0.0010628369369090353
1,67,2,-0.0017911835718846707
1,67,3,0.85706240185274674
1,67,4,1.0002381898503951
1,68,0,-0.0062210670793083622
1,68,1,-0.0050804804992776731
1,68,2,0.013684287562648178
1,68,3,0.86424927416599884
1,68,4,0.99923749948317298
1,69,0,-0.0076361976125038922
1,69,1,-0.0064909176043857226
1,69,2,0.0075440525714893895
1,69,3,0.83620361498781826
1,69,4,0.99888619002583023
1,70,0,-0.00084113497528459646
1,70,1,0.0002861059564584562
1,70,2,0.0098751298156312516
1,70,3,0.91654760757625575
1,70,4,1.0005741704265021
1,71,0,-0.00263540614039659
1,71,1,-0.0015045060971526384
1,71,2,0.015743034148153142
1,71,3,0.86681256169346776
1,71,4,1.000128182867714
1,72,0,-0.0026182948005981643
1,72,1,-0.0014874333967453196
1,72,2,0.011863140759482598
1,72,3,0.90523069011148505
1,72,4,1.0001324351883747
1,73,0,0.0041011868019769082
1,73,1,0.0052224497758324162
1,73,2,0.01912455151439978
1,73,3,0.8444526962643194
1,73,4,1.0018036377376058
1,74,0,-0.0095411419547186682
1,74,1,-0.0083887664527439731
1,74,2,0.002164627232050991
1,74,3,0.95548757675350993
1,74,4,0.998413471638667
1,75,0,-0.0038823064715298727
1,75,1,-0.002748396795347692
1,75,2,0.0071376154651414192
1,75,3,0.93825852183665481
1,75,4,0.99981836403121926
1,76,0,0.0013573306406566843
1,76,1,0.0024811691641110031
1,76,2,0.013119324751001827
1,76,3,0.84476548696581022
1,76,4,1.0011208873893382
1,77,0,0.0043047639606008659
1,77,1,0.0054259098075261905
1,77,2,0.00082523040967457501
1,77,3,0.84871916819402504
1,77,4,1.0018543115198129
1,78,0,-0.011584655927876497
1,78,1,-0.010423677236477897
1,78,2,0.0046172847892578736
1,78,3,0.89160005691687982
1,78,4,0.99790660710189061
1,79,0,-0.0057364033051543473
1,79,1,-0.0045973109295781725
1,79,2,0.0020344655959538055
1,79,3,0.90617220994404357
1,79,4,0.99935784584576615
1,80,0,-0.003359224902377278
1,80,1,-0.0022266243812984069
1,80,2,0.011383916524141875
1,80,3,0.88179043538637303
1,80,4,0.99994832344694418
1,81,0,-0.0069583639893266991
1,81,1,-0.0058153935413048875
1,81,2,0.0071322416836016667
1,81,3,0.84908824493488333
1,81,4,0.99905444890713713
1,82,0,0.0031317347488357683
1,82,1,0.0042536956878357979
1,82,2,0.014745904476267863
1,82,3,0.9427501542791894
1,82,4,1.0015623587834264
1,83,0,-0.0011499832247929831
1,83,1,-2.2168935318782516e-05
1,83,2,0.015623924495397503
1,83,3,0.93753206405277523
1,83,4,1.0004973888074367
1,84,0,-0.00028573563780387445
1,84,1,0.00084053334042411487
1,84,2,0.01207593360339246
1,84,3,0.76843107536797306
1,84,4,1.000712260527032
1,85,0,-0.012748877499531019
1,85,1,-0.011582538695103194
1,85,2,0.0047407489506358915
1,85,3,0.9184694841549822
1,85,4,0.99761794973219931
1,86,0,0.0022651545756424696
1,86,1,0.0033879355358893467
1,86,2,0.0038433247373408754
1,86,3,0.87325292830309309
1,86,4,1.0013467303054604
1,87,0,-0.00091319024471570032
1,87,1,0.00021418235212530715
1,87,2,0.0096434197754580175
1,87,3,0.88827233523349991
1,87,4,1.0005562565236117
1,88,0,0.0038125616817197283
1,88,1,0.0049340082290727991
1,88,2,0.0092627271911016607
1,88,3,0.83512318031625066
1,88,4,1.0017317983314296
1,89,0,-0.0027940088303779476
1,89,1,-0.0016627472133665475
1,89,2,-0.0013358661386618932
1,89,3,0.85910069215406393
1,89,4,1.0000887695152905
1,90,0,-0.0091062636345773385
1,90,1,-0.0079555865357005141
1,90,2,0.01181822538869646
1,90,3,0.86621968823845341
1,90,4,0.99852136911710576
1,91,0,-0.0040454535188150231
1,91,1,-0.0029111217451455898
1,91,2,-0.0024162643786687283
1,91,3,0.8981923405220098
1,91,4,0.99977783354950467
1,92,0,-4.524969746899643e-05
1,92,1,0.0010806220007333045
1,92,2,0.0020423052143421798
1,92,3,0.93787616180615951
1,92,4,1.0007720587641518
1,93,0,0.0049275979622276367
1,93,1,0.0060484489300298133
1,93,2,0.022435493830214859
1,93,3,0.84968886324967574
1,93,4,1.0020093607726079
1,94,0,-0.0054212885410320766
1,94,1,-0.0042831366565569866
1,94,2,0.0041681494756600117
1,94,3,0.9814249455958266
1,94,4,0.99943609918282594
1,95,0,0.0053267897794828656
1,95,1,0.0064475020604957429
1,95,2,0.01278587389138456
1,95,3,0.87799190531766946
1,95,4,1.0021087483915103
1,96,0,-0.0093478214773323742
1,96,1,-0.0081962067211748899
1,96,2,0.0036304149516860297
1,96,3,0.92100915320204035
1,96,4,0.99846143491034611
1,97,0,-0.0076117011489928998
1,97,1,-0.0064665065746263971
1,97,2,-0.0072869866640655426
1,97,3,0.90311229413161609
1,97,4,0.99889227031465888
1,98,0,-0.0055188388185012371
1,98,1,-0.004380398396221773
1,98,2,0.014968903822142188
1,98,3,0.78832844321296847
1,98,4,0.99941187361476835
1,99,0,0.005928055173702873
1,99,1,0.0070486327506620421
1,99,2,0.010318173575229631
1,99,3,0.78540375349427305
1,99,4,1.0022584646727852
2,0,0,-0.0039378114282806465
2,0,1,-0.0019617602599690713
2,0,2,0.0088092480174955835
2,0,3,0.87651540353021506
2,0,4,1.0001309579720266
2,1,0,-0.0044602499310197885
2,1,1,-0.0024829290652666797
2,1,2,0.016707482212383513
2,1,3,0.86514283247518109
2,1,4,0.99987034973070632
2,2,0,-0.0034153706509609805
2,2,1,-0.0014405219973854535
2,2,2,0.00092688813729562187
2,2,3,0.88803747056157434
2,2,4,1.0003916341388093
2,3,0,-0.0052881492110845585
2,3,1,-0.0033086787009425794
2,3,2,0.019400348762507808
2,3,3,0.82912660290120888
2,3,4,0.99945750509001552
2,4,0,0.0027837676835407166
2,4,1,0.0047494791079112468
2,4,2,0.010060762600005798
2,4,3,0.87374804925647864
2,4,4,1.0034898498522014
2,5,0,-0.014546435789468681
2,5,1,-0.012531444114820836
2,5,2,-0.0097426205959991064
2,5,3,0.95359063786663989
2,5,4,0.99485212136412116
2,6,0,0.0013003507479592002
2,6,1,0.0032673868061248459
2,6,2,0.015582836411799411
2,6,3,0.85441558750845015
2,6,4,1.002747607635107
2,7,0,0.00053972586887773844
2,7,1,0.0025076514933944001
2,7,2,0.0077784500922546025
2,7,3,0.92051870156389759
2,7,4,1.0023672309076948
2,8,0,-0.0081171561088400068
2,8,1,-0.0061290673606432308
2,8,2,0.013778443648888101
2,8,3,0.88659297763102551
2,8,4,0.99804804208284559
2,9,0,-0.0050301618809722726
2,9,1,-0.0030513793284571013
2,9,2,0.0012066903560848314
2,9,3,0.96640399009077238
2,9,4,0.99958613643774508
2,10,0,-0.0081378010193677852
2,10,1,-0.0061496421435184839
2,10,2,0.0037346837835981208
2,10,3,0.78150880828530378
2,10,4,0.99803776359748708
2,11,0,-0.0092695143992438389
2,11,1,-0.0072773509245840076
2,11,2,-0.00033441006525131883
2,11,3,0.8378340669709945
2,11,4,0.99747447646466603
2,12,0,-0.0027213823212379751
2,12,1,-0.00074802712006680086
2,12,2,0.0080484582309255891
2,12,3,0.93586413816368796
2,12,4,1.0007380086997519
2,13,0,0.0099262208163697352
2,13,1,0.011893152870639741
2,13,2,0.021340317601576085
2,13,3,0.89372333425974793
2,13,4,1.0070712158380917
2,14,0,-0.0086911679745194093
2,14,1,-0.0067010903403171796
2,14,2,0.014970857346578317
2,14,3,0.80659032447282775
2,14,4,0.99776229747281098
2,15,0,-0.0079563431312124067
2,15,1,-0.0059687970523419178
2,15,2,0.014026616482838235
2,15,3,0.84449797726810283
2,15,4,0.99812810963254339
2,16,0,0.0062345676639186109
2,16,1,0.0081992970412251825
2,16,2,0.013715022428272031
2,16,3,0.91985124170986754
2,16,4,1.0052185821999744
2,17,0,0.002122924168670437
2,17,1,0.0040891586990585999
2,17,2,0.0074810048995053464
2,17,3,1.0529694256863145
2,17,4,1.0031591236132833
2,18,0,-0.0022562695729755333
2,18,1,-0.00028384891500081146
2,18,2,0.0098009695686122594
2,18,3,0.89575923430977145
2,18,4,1.0009702158119349
2,19,0,-0.0021534820700930268
2,19,1,-0.00018126075404547294
2,19,2,0.0032519394304028012
2,19,3,0.69908646929630403
2,19,4,1.001021539525776
2,20,0,-0.0055746670419321021
2,20,1,-0.0035944132981159736
2,20,2,0.012639277363094994
2,20,3,0.89203632427506385
2,20,4,0.9993146676359409
2,21,0,-0.0084204415991351311
2,21,1,-0.0064313120961652674
2,21,2,0.015967727723892565
2,21,3,0.87013222207553098
2,21,4,0.99789705574707599
2,22,0,0.0037775230379200053
2,22,1,0.0057426505395201093
2,22,2,0.0059115419156827529
2,22,3,0.93440244299721598
2,22,4,1.0039873872432037
2,23,0,0.0028055628418055534
2,23,1,0.0047712588477585261
2,23,2,0.0029464493030637393
2,23,3,0.86478163687455001
2,23,4,1.0035007592994836
2,24,0,-0.016119987842913019
2,24,1,-0.0140968651153332
2,24,2,0.011601294800904289
2,24,3,0.90195578748269933
2,24,4,0.99407146090930243
2,25,0,0.0047079620507428643
2,25,1,0.0066727635952879977
2,25,2,0.016597106491556862
2,25,3,0.86750096628882922
2,25,4,1.0044534442980571
2,26,0,0.00019274555842052621
2,26,1,0.0021611243375990984
2,26,2,0.00041816314392629161
2,26,3,0.80890562822814549
2,26,4,1.0021937585527596
2,27,0,-0.0070340016619985235
2,27,1,-0.005049445206426811
2,27,2,0.013740463973083778
2,27,3,0.88943212936139904
2,27,4,0.99858745839809393
2,28,0,-0.01142557844261205
2,28,1,-0.009424914378515805
2,28,2,0.0032969521291094438
2,28,3,0.88937037671440122
2,28,4,0.9964022047374167
2,29,0,0.00047473652720952941
2,29,1,0.0024427447695300935
2,29,2,0.0043929132534748921
2,29,3,0.99155963277570269
2,29,4,1.0023347373238638
2,30,0,-0.022376251995290808
2,30,1,-0.020314791691708928
2,30,2,0.0052140190820189163
2,30,3,0.76106732562162593
2,30,4,0.99097359756414194
2,31,0,-0.0042648126236821682
2,31,1,-0.0022879746002256391
2,31,2,0.012768982667029687
2,31,3,1.0349002920534938
2,31,4,0.99996783199534889
2,32,0,-0.0087797352692842168
2,32,1,-0.0067893435446190736
2,32,2,0.0217658085642672
2,32,3,0.77532795315601111
2,32,4,0.99771821560565688
2,33,0,-0.0024648642619240491
2,33,1,-0.00049203106627907064
2,33,2,0.0058203692413029964
2,33,3,0.88934480518898329
2,33,4,1.0008660685536703
2,34,0,-0.0046732579004427066
2,34,1,-0.0026954000758504662
2,34,2,-0.0011281618814192825
2,34,3,0.85783353766927295
2,34,4,0.99976411402965049
2,35,0,0.00077382869368314289
2,35,1,0.0027414653417744072
2,35,2,0.011187293820434496
2,35,3,0.85865842856528785
2,35,4,1.0024842869901733
2,36,0,-0.0020685062362169049
2,36,1,-9.6447754230078871e-05
2,36,2,-0.0055031857609606598
2,36,3,0.78810128572946736
2,36,4,1.0010639714955309
2,37,0,-0.0066521713490574896
2,37,1,-0.0046687912928522479
2,37,2,0.0048818305743698227
2,37,3,0.82291753432979087
2,37,4,0.99877768012910428
2,38,0,-0.014641718315577812
2,38,1,-0.012626251575476902
2,38,2,0.014841428235918832
2,38,3,0.89312137459181129
2,38,4,0.99480483327305502
2,39,0,-0.0058329725148498213
2,39,1,-0.0038519953449979503
2,39,2,0.0099823395950245399
2,39,3,0.93671653420026468
2,39,4,0.99918591206636176
2,40,0,0.0094196905581256374
2,40,1,0.011386121219420389
2,40,2,0.0054331515617937459
2,40,3,0.95473973065146023
2,40,4,1.0068168181257229
2,41,0,-0.011355751158350635
2,41,1,-0.0093553802993764576
2,41,2,0.0054742394545896815
2,41,3,0.779031710193684
2,41,4,0.99643691405799473
2,42,0,-0.0024888091595354211
2,42,1,-0.00051592792250551459
2,42,2,0.018455341570978674
2,42,3,0.92833399523651072
2,42,4,1.0008541140152591
2,43,0,-0.015620080321787633
2,43,1,-0.013599606657715207
2,43,2,0.0099294978107111274
2,43,3,0.94547305306723295
2,43,4,0.99431940648474926
2,44,0,-0.0029456179671560889
2,44,1,-0.000971793181813657
2,44,2,0.017023902421671663
2,44,3,0.87201637978182478
2,44,4,1.0006260781842609
2,45,0,-0.0086848022030228123
2,45,1,-0.0066947470697700925
2,45,2,0.0044891080360769777
2,45,3,0.80429394398190057
2,45,4,0.99776546592938031
2,46,0,0.0039063724582000248
2,46,1,0.0058714420836930336
2,46,2,-0.0014184235863504752
2,46,3,0.91753585206065114
2,46,4,1.0040519152526746
2,47,0,0.0052967867441733318
2,47,1,0.0072614923377932886
2,47,2,0.0091630147493955739
2,47,3,0.88503644041920337
2,47,4,1.0047484965895079
2,48,0,-0.0059951948474701311
2,48,1,-0.0040137549551589255
2,48,2,0.0059607966987705544
2,48,3,0.79950169965461682
2,48,4,0.99910505867012667
2,49,0,0.00014731823984703851
2,49,1,0.0021157585431354755
2,49,2,0.009365584483909891
2,49,3,0.8268698674688445
2,49,4,1.0021710494094327
2,50,0,-0.014645957522803066
2,50,1,-0.012630469594823748
2,50,2,0.013040579069604546
2,50,3,0.94989121453721992
2,50,4,0.99480272943373615
2,51,0,0.0018561356321278311
2,51,1,0.0038226118504030887
2,51,2,0.011588294569684934
2,51,3,1.0331638790119184
2,51,4,1.003025636793663
2,52,0,-0.005360931875006969
2,52,1,-0.003381264318016876
2,52,2,0.0067286596396845177
2,52,3,0.82599323967693683
2,52,4,0.9994212189177305
2,53,0,0.0086783152710179223
2,53,1,0.010644126307278493
2,53,2,0.0085832560256189454
2,53,3,0.91086950729430438
2,53,4,1.0064445867176293
2,54,0,-0.010207597019893377
2,54,1,-0.0082118754357272412
2,54,2,0.007116557739266228
2,54,3,0.88071979134179634
2,54,4,0.99700780203481454
2,55,0,-0.0089803945845012834
2,55,1,-0.0069892841172595251
2,55,2,-0.00048750353074519684
2,55,3,0.92374298033747826
2,55,4,0.99761835018835243
2,56,0,0.0023271686079251452
2,56,1,0.004293229968284267
2,56,2,0.027026421770319969
2,56,3,0.86650633605660665
2,56,4,1.003261328492546
2,57,0,-0.0047917405301367566
2,57,1,-0.0028135791966155126
2,57,2,0.019108416340449796
2,57,3,0.78320904345661824
2,57,4,0.99970502674761141
2,58,0,-0.0057896664078160853
2,58,1,-0.0038088116691814074
2,58,2,0.0065047177672542585
2,58,3,0.87509078536362495
2,58,4,0.99920749739479531
2,59,0,-0.0037583424986031844
2,59,1,-0.0017827119946866661
2,59,2,0.013713145172130192
2,59,3,0.90815623568506787
2,59,4,1.0002204979536988
2,60,0,0.0058313346777705277
2,60,1,0.0077960272371107421
2,60,2,-0.00065446809288863391
2,60,3,0.91876939042108041
2,60,4,1.0050164253117091
2,61,0,-0.0089202966692969454
2,61,1,-0.006929402505573762
2,61,2,-0.0086559350864407643
2,61,3,0.74947481292825235
2,61,4,0.99764825907383314
2,62,0,-0.005318359669979067
2,62,1,-0.0033388075283394391
2,62,2,0.020043101605118741
2,62,3,0.94211955552364268
2,62,4,0.99944244335274413
2,63,0,-0.0064869637644182632
2,63,1,-0.0045040815881786829
2,63,2,0.015873050925377604
2,63,3,0.94456217928699038
2,63,4,0.99885999493786393
2,64,0,0.010749029153620526
2,64,1,0.012716910744824251
2,64,2,0.014570215365271059
2,64,3,0.7802220606465986
2,64,4,1.0074845945089237
2,65,0,-0.00047989309400975344
2,65,1,0.0014894486421493502
2,65,2,0.0077683528601971748
2,65,3,0.85124300024855926
2,65,4,1.0018575578099802
2,66,0,-0.0024656966279534842
2,66,1,-0.00049286176467566245
2,66,2,0.014029515906548055
2,66,3,0.90893201663556988
2,66,4,1.0008656529908966
2,67,0,-0.012035911250452003
2,67,1,-0.010032633395311141
2,67,2,-0.0063086700818020649
2,67,3,0.95388482186173973
2,67,4,0.99609887483189585
2,68,0,-0.0086129803530221594
2,68,1,-0.006623178396406775
2,68,2,0.016792889611278426
2,68,3,0.83462944327509725
2,68,4,0.99780121474263828
2,69,0,-0.0055578150217661104
2,69,1,-0.0035776079042533796
2,69,2,0.011953807849961522
2,69,3,0.82643790812064244
2,69,4,0.99932306830147055
2,70,0,-0.0026987962503444152
2,70,1,-0.0007254876615637102
2,70,2,-0.00022843709357383874
2,70,3,0.8853913872147543
2,70,4,1.0007492835511744
2,71,0,-0.00025481235059299223
2,71,1,0.0017141947476267238
2,71,2,0.0083491810756177454
2,71,3,0.87615007235358922
2,71,4,1.0019700461531278
2,72,0,-0.010680488555330214
2,72,1,-0.0086828913082076763
2,72,2,0.013953973470937657
2,72,3,0.84283861400843529
2,72,4,0.99677263081986278
2,73,0,0.0083363460689955815
2,73,1,0.010301917031546256
2,73,2,0.02487947581516637
2,73,3,0.89296642502832668
2,73,4,1.0062729356422671
2,74,0,-0.0069284120127344195
2,74,1,-0.0049441844609034715
2,74,2,0.0065192202105440024
2,74,3,1.0078065817961097
2,74,4,0.99864005790219423
2,75,0,-0.0051594368854468442
