#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
EqCall_SP5_FD,ScriptedTrade,1,1,2018-02-05,OptionFlow,1391806.4612,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2018-02-05,#N/A,#N/A,0.9870589176,1373794.9790949565,0.8831843425,1213314.2153473315,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
