#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
ComFwd_WTI_QuantoEUR_5Y,CommodityForward,1,0,#N/A,Notional (units),982778.5714,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2021-02-05,49.1389285714,#N/A,0.9540770439,937646.4741968293,0.8831843425,828114.6848147586,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ComFwd_WTI_QuantoEUR_5Y,CommodityForward,1,1,#N/A,Notional,-990000.0000,USD,#N/A,#N/A,#N/A,#N/A,#N/A,2021-02-05,49.5000000000,#N/A,0.9540770439,-944536.2734206988,0.8831843425,-834199.6476122766,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
