#datumDate,datumId,datumValue
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/-0.01,0.0037065600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0,0.0026670600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.01,0.0051440400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.02,0.0076289400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.03,0.0099376200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.04,0.0120374100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.05,0.0140471100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.06,0.0160053300
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.07,0.0179199900
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.08,0.0197990100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.09,0.0216473400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/1Y/6M/0/0/0.1,0.0234689400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/-0.01,0.0055211200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0,0.0059884000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.01,0.0062198400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.02,0.0066088000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.03,0.0069731200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.04,0.0073198400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.05,0.0076568800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.06,0.0082244800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.07,0.0087375200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.08,0.0094265600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.09,0.0101367200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/20Y/6M/0/0/0.1,0.0108618400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/-0.01,0.0037416400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0,0.0032761400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.01,0.0054243000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.02,0.0075910800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.03,0.0095804800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.04,0.0113689800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.05,0.0130722200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.06,0.0147205800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.07,0.0163258200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.08,0.0178938200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.09,0.0194294800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/2Y/6M/0/0/0.1,0.0209367200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/-0.01,0.0042786700
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0,0.0034435000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.01,0.0053670100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.02,0.0071818800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.03,0.0089346700
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.04,0.0106030700
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.05,0.0121618600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.06,0.0136886400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.07,0.0152183300
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.08,0.0166859400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.09,0.0181031100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/3Y/6M/0/0/0.1,0.0194746900
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/-0.01,0.0046838400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0,0.0040512000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.01,0.0057955200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.02,0.0073766400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.03,0.0089289600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.04,0.0104112000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.05,0.0118099200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.06,0.0132009600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.07,0.0146438400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.08,0.0160262400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.09,0.0173356800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/4Y/6M/0/0/0.1,0.0185971200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/-0.01,0.0050549500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0,0.0045733000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.01,0.0060895000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.02,0.0074423000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.03,0.0088046000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.04,0.0101222500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.05,0.0113800500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.06,0.0126359500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.07,0.0140239000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.08,0.0153767000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.09,0.0166117000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/5Y/6M/0/0/0.1,0.0178115500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/-0.01,0.0053392000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0,0.0050036200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.01,0.0062857800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.02,0.0074589000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.03,0.0086480000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.04,0.0098201800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.05,0.0109547600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.06,0.0120808800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.07,0.0134053400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.08,0.0147354400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.09,0.0159142000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/6Y/6M/0/0/0.1,0.0170675800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/-0.01,0.0055679100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0,0.0053372700
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.01,0.0063686400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.02,0.0073907100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.03,0.0084313800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.04,0.0094841400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.05,0.0105369000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.06,0.0115859400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.07,0.0128200500
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.08,0.0141062400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.09,0.0152678100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/7Y/6M/0/0/0.1,0.0163921800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/-0.01,0.0057417200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0,0.0056046400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.01,0.0064050400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.02,0.0073038800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.03,0.0082137600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.04,0.0091549200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.05,0.0101246000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.06,0.0111191200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.07,0.0122553200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.08,0.0134844400
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.09,0.0146243200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/8Y/6M/0/0/0.1,0.0157172800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/-0.01,0.0058385600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0,0.0057876000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.01,0.0064045800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.02,0.0071944600
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.03,0.0079825200
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.04,0.0088060700
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.05,0.0096742100
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.06,0.0106087800
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.07,0.0116416300
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.08,0.0127946000
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.09,0.0138856900
2016-02-05,CAPFLOOR/RATE_NVOL/EUR/9Y/6M/0/0/0.1,0.0149303700
2016-02-05,FRA/RATE/EUR/1M/3M,-0.0012430000
2016-02-05,FRA/RATE/EUR/1Y/3M,-0.0021020000
2016-02-05,FRA/RATE/EUR/2M/3M,-0.0015810000
2016-02-05,FRA/RATE/EUR/3M/3M,-0.0017470000
2016-02-05,FRA/RATE/EUR/4M/3M,-0.0019310000
2016-02-05,FRA/RATE/EUR/5M/3M,-0.0020170000
2016-02-05,FRA/RATE/EUR/6M/3M,-0.0019320000
2016-02-05,FRA/RATE/EUR/9M/3M,-0.0022370000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/0Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/10Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/15Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/1Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/20Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/2Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/30Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/3Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/4Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/5Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/7Y,0.0100000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/11M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/12Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/15Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1W,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y3M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y6M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y9M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/20Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/25Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2W,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/30Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9M,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/10Y,0.0056940000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/12Y,0.0073920000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/15Y,0.0092150000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/20Y,0.0104030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/25Y,0.0109610000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/2Y,-0.0018080000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/3Y,-0.0014690000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/40Y,0.0108280000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/4Y,-0.0007820000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/50Y,0.0102810000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/5Y,0.0001030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/6Y,0.0011330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/7Y,0.0022330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/8Y,0.0035950000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/9Y,0.0045560000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/10Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/12Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/15Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/20Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/25Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/2Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/30Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/3Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/40Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/4Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/50Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/5Y,0.0200000000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/7Y,0.0200000000
2016-02-05,MM/RATE/EUR/0D/1D,0.0200000000
2016-02-05,MM/RATE/EUR/2D/1M,0.0200000000
2016-02-05,MM/RATE/EUR/2D/1W,0.0200000000
2016-02-05,MM/RATE/EUR/2D/2M,0.0200000000
2016-02-05,MM/RATE/EUR/2D/3M,0.0200000000
2016-02-05,MM/RATE/EUR/2D/6M,0.0200000000
2016-02-05,RECOVERY_RATE/RATE/CPTY_A/SR/USD,0.4000000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/10Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/15Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1M/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/1Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/20Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/25Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/2Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/30Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/3Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/4Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/5Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/25Y/7Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/10Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/15Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/1Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/20Y/ATM,0.0050000000
2016-02-05,SWAPTION/RATE_NVOL/EUR/2Y/25Y/ATM,0.0050000000
