#Key,Total,Count,Max,Min,Average
HISTSIM_VAR|Run HISTSIM_VARAnalytic,280000,1,280000,280000,280000.00
HISTSIM_VAR|buildMarket(),0,1,0,0,0.00
HISTSIM_VAR|buildPortfolio(),30000,1,30000,30000,30000.00
