#NettingSet,TimeStep,Date,Bound,Count
CPTY_A,0,2016-02-19,2819246.464035,0
CPTY_A,0,2016-02-19,2831453.689394,0
CPTY_A,0,2016-02-19,2843660.914752,0
CPTY_A,0,2016-02-19,2855868.140110,0
CPTY_A,0,2016-02-19,2868075.365468,0
CPTY_A,0,2016-02-19,2880282.590826,0
CPTY_A,0,2016-02-19,2892489.816184,0
CPTY_A,0,2016-02-19,2904697.041542,1
CPTY_A,0,2016-02-19,2916904.266900,0
CPTY_A,0,2016-02-19,2929111.492258,0
CPTY_A,0,2016-02-19,2941318.717616,0
CPTY_A,0,2016-02-19,2953525.942974,2
CPTY_A,0,2016-02-19,2965733.168332,1
CPTY_A,0,2016-02-19,2977940.393690,5
CPTY_A,0,2016-02-19,2990147.619048,11
CPTY_A,0,2016-02-19,3002354.844406,19
CPTY_A,0,2016-02-19,3014562.069764,14
CPTY_A,0,2016-02-19,3026769.295123,35
CPTY_A,0,2016-02-19,3038976.520481,43
CPTY_A,0,2016-02-19,3051183.745839,41
CPTY_A,0,2016-02-19,3063390.971197,46
CPTY_A,0,2016-02-19,3075598.196555,63
CPTY_A,0,2016-02-19,3087805.421913,66
CPTY_A,0,2016-02-19,3100012.647271,65
CPTY_A,0,2016-02-19,3112219.872629,67
CPTY_A,0,2016-02-19,3124427.097987,92
CPTY_A,0,2016-02-19,3136634.323345,72
CPTY_A,0,2016-02-19,3148841.548703,78
CPTY_A,0,2016-02-19,3161048.774061,67
CPTY_A,0,2016-02-19,3173255.999419,55
CPTY_A,0,2016-02-19,3185463.224777,46
CPTY_A,0,2016-02-19,3197670.450135,32
CPTY_A,0,2016-02-19,3209877.675493,16
CPTY_A,0,2016-02-19,3222084.900852,28
CPTY_A,0,2016-02-19,3234292.126210,10
CPTY_A,0,2016-02-19,3246499.351568,13
CPTY_A,0,2016-02-19,3258706.576926,7
CPTY_A,0,2016-02-19,3270913.802284,2
CPTY_A,0,2016-02-19,3283121.027642,2
CPTY_A,0,2016-02-19,3295328.253000,1
CPTY_A,0,2016-02-19,3307535.478358,0
CPTY_A,0,2016-02-19,3319742.703716,0
CPTY_A,0,2016-02-19,3331949.929074,0
CPTY_A,0,2016-02-19,3344157.154432,0
CPTY_A,0,2016-02-19,3356364.379790,0
CPTY_A,0,2016-02-19,3368571.605148,0
CPTY_A,0,2016-02-19,3380778.830506,0
CPTY_A,0,2016-02-19,3392986.055864,0
CPTY_A,0,2016-02-19,3405193.281222,0
CPTY_A,0,2016-02-19,3417400.506581,0
CPTY_A,1,2016-03-04,2708498.520071,0
CPTY_A,1,2016-03-04,2725057.167709,0
CPTY_A,1,2016-03-04,2741615.815347,0
CPTY_A,1,2016-03-04,2758174.462984,0
CPTY_A,1,2016-03-04,2774733.110622,0
CPTY_A,1,2016-03-04,2791291.758259,0
CPTY_A,1,2016-03-04,2807850.405897,0
CPTY_A,1,2016-03-04,2824409.053534,0
CPTY_A,1,2016-03-04,2840967.701172,1
CPTY_A,1,2016-03-04,2857526.348810,0
CPTY_A,1,2016-03-04,2874084.996447,1
CPTY_A,1,2016-03-04,2890643.644085,2
CPTY_A,1,2016-03-04,2907202.291722,4
CPTY_A,1,2016-03-04,2923760.939360,6
CPTY_A,1,2016-03-04,2940319.586997,8
CPTY_A,1,2016-03-04,2956878.234635,8
CPTY_A,1,2016-03-04,2973436.882273,27
CPTY_A,1,2016-03-04,2989995.529910,24
CPTY_A,1,2016-03-04,3006554.177548,43
CPTY_A,1,2016-03-04,3023112.825185,41
CPTY_A,1,2016-03-04,3039671.472823,47
CPTY_A,1,2016-03-04,3056230.120460,69
CPTY_A,1,2016-03-04,3072788.768098,57
CPTY_A,1,2016-03-04,3089347.415736,75
CPTY_A,1,2016-03-04,3105906.063373,77
CPTY_A,1,2016-03-04,3122464.711011,84
CPTY_A,1,2016-03-04,3139023.358648,84
CPTY_A,1,2016-03-04,3155582.006286,69
CPTY_A,1,2016-03-04,3172140.653923,67
CPTY_A,1,2016-03-04,3188699.301561,61
CPTY_A,1,2016-03-04,3205257.949199,35
CPTY_A,1,2016-03-04,3221816.596836,23
CPTY_A,1,2016-03-04,3238375.244474,33
CPTY_A,1,2016-03-04,3254933.892111,17
CPTY_A,1,2016-03-04,3271492.539749,11
CPTY_A,1,2016-03-04,3288051.187387,7
CPTY_A,1,2016-03-04,3304609.835024,10
CPTY_A,1,2016-03-04,3321168.482662,2
CPTY_A,1,2016-03-04,3337727.130299,5
CPTY_A,1,2016-03-04,3354285.777937,2
CPTY_A,1,2016-03-04,3370844.425574,0
CPTY_A,1,2016-03-04,3387403.073212,0
CPTY_A,1,2016-03-04,3403961.720850,0
CPTY_A,1,2016-03-04,3420520.368487,0
CPTY_A,1,2016-03-04,3437079.016125,0
CPTY_A,1,2016-03-04,3453637.663762,0
CPTY_A,1,2016-03-04,3470196.311400,0
CPTY_A,1,2016-03-04,3486754.959037,0
CPTY_A,1,2016-03-04,3503313.606675,0
CPTY_A,1,2016-03-04,3519872.254313,0
CPTY_A,2,2016-03-18,2409983.162720,0
CPTY_A,2,2016-03-18,2433698.110810,0
CPTY_A,2,2016-03-18,2457413.058899,0
CPTY_A,2,2016-03-18,2481128.006988,0
CPTY_A,2,2016-03-18,2504842.955078,0
CPTY_A,2,2016-03-18,2528557.903167,0
CPTY_A,2,2016-03-18,2552272.851257,0
CPTY_A,2,2016-03-18,2575987.799346,0
CPTY_A,2,2016-03-18,2599702.747435,0
CPTY_A,2,2016-03-18,2623417.695525,0
CPTY_A,2,2016-03-18,2647132.643614,2
CPTY_A,2,2016-03-18,2670847.591704,2
CPTY_A,2,2016-03-18,2694562.539793,5
CPTY_A,2,2016-03-18,2718277.487882,9
CPTY_A,2,2016-03-18,2741992.435972,10
CPTY_A,2,2016-03-18,2765707.384061,8
CPTY_A,2,2016-03-18,2789422.332151,17
CPTY_A,2,2016-03-18,2813137.280240,21
CPTY_A,2,2016-03-18,2836852.228330,37
CPTY_A,2,2016-03-18,2860567.176419,48
CPTY_A,2,2016-03-18,2884282.124508,46
CPTY_A,2,2016-03-18,2907997.072598,59
CPTY_A,2,2016-03-18,2931712.020687,70
CPTY_A,2,2016-03-18,2955426.968777,86
CPTY_A,2,2016-03-18,2979141.916866,91
CPTY_A,2,2016-03-18,3002856.864955,69
CPTY_A,2,2016-03-18,3026571.813045,88
CPTY_A,2,2016-03-18,3050286.761134,83
CPTY_A,2,2016-03-18,3074001.709224,37
CPTY_A,2,2016-03-18,3097716.657313,49
CPTY_A,2,2016-03-18,3121431.605403,46
CPTY_A,2,2016-03-18,3145146.553492,29
CPTY_A,2,2016-03-18,3168861.501581,29
CPTY_A,2,2016-03-18,3192576.449671,22
CPTY_A,2,2016-03-18,3216291.397760,11
CPTY_A,2,2016-03-18,3240006.345850,12
CPTY_A,2,2016-03-18,3263721.293939,4
CPTY_A,2,2016-03-18,3287436.242028,3
CPTY_A,2,2016-03-18,3311151.190118,3
CPTY_A,2,2016-03-18,3334866.138207,3
CPTY_A,2,2016-03-18,3358581.086297,1
CPTY_A,2,2016-03-18,3382296.034386,0
CPTY_A,2,2016-03-18,3406010.982475,0
CPTY_A,2,2016-03-18,3429725.930565,0
CPTY_A,2,2016-03-18,3453440.878654,0
CPTY_A,2,2016-03-18,3477155.826744,0
CPTY_A,2,2016-03-18,3500870.774833,0
CPTY_A,2,2016-03-18,3524585.722923,0
CPTY_A,2,2016-03-18,3548300.671012,0
CPTY_A,2,2016-03-18,3572015.619101,0
CPTY_A,3,2016-04-01,2757565.927089,0
CPTY_A,3,2016-04-01,2771240.292306,0
CPTY_A,3,2016-04-01,2784914.657522,0
CPTY_A,3,2016-04-01,2798589.022738,0
CPTY_A,3,2016-04-01,2812263.387955,0
CPTY_A,3,2016-04-01,2825937.753171,0
CPTY_A,3,2016-04-01,2839612.118387,0
CPTY_A,3,2016-04-01,2853286.483604,1
CPTY_A,3,2016-04-01,2866960.848820,0
CPTY_A,3,2016-04-01,2880635.214036,0
CPTY_A,3,2016-04-01,2894309.579252,1
CPTY_A,3,2016-04-01,2907983.944469,2
CPTY_A,3,2016-04-01,2921658.309685,4
CPTY_A,3,2016-04-01,2935332.674901,3
CPTY_A,3,2016-04-01,2949007.040118,7
CPTY_A,3,2016-04-01,2962681.405334,17
CPTY_A,3,2016-04-01,2976355.770550,13
CPTY_A,3,2016-04-01,2990030.135767,23
CPTY_A,3,2016-04-01,3003704.500983,33
CPTY_A,3,2016-04-01,3017378.866199,48
CPTY_A,3,2016-04-01,3031053.231416,50
CPTY_A,3,2016-04-01,3044727.596632,77
CPTY_A,3,2016-04-01,3058401.961848,81
CPTY_A,3,2016-04-01,3072076.327065,68
CPTY_A,3,2016-04-01,3085750.692281,82
CPTY_A,3,2016-04-01,3099425.057497,78
CPTY_A,3,2016-04-01,3113099.422713,82
CPTY_A,3,2016-04-01,3126773.787930,68
CPTY_A,3,2016-04-01,3140448.153146,61
CPTY_A,3,2016-04-01,3154122.518362,42
CPTY_A,3,2016-04-01,3167796.883579,46
CPTY_A,3,2016-04-01,3181471.248795,34
CPTY_A,3,2016-04-01,3195145.614011,21
CPTY_A,3,2016-04-01,3208819.979228,20
CPTY_A,3,2016-04-01,3222494.344444,9
CPTY_A,3,2016-04-01,3236168.709660,10
CPTY_A,3,2016-04-01,3249843.074877,6
CPTY_A,3,2016-04-01,3263517.440093,5
CPTY_A,3,2016-04-01,3277191.805309,1
CPTY_A,3,2016-04-01,3290866.170526,4
CPTY_A,3,2016-04-01,3304540.535742,0
CPTY_A,3,2016-04-01,3318214.900958,2
CPTY_A,3,2016-04-01,3331889.266174,0
CPTY_A,3,2016-04-01,3345563.631391,0
CPTY_A,3,2016-04-01,3359237.996607,1
CPTY_A,3,2016-04-01,3372912.361823,0
CPTY_A,3,2016-04-01,3386586.727040,0
CPTY_A,3,2016-04-01,3400261.092256,0
CPTY_A,3,2016-04-01,3413935.457472,0
CPTY_A,3,2016-04-01,3427609.822689,0
CPTY_A,4,2016-04-15,2797420.847223,0
CPTY_A,4,2016-04-15,2810043.714614,0
CPTY_A,4,2016-04-15,2822666.582005,0
CPTY_A,4,2016-04-15,2835289.449397,0
CPTY_A,4,2016-04-15,2847912.316788,0
CPTY_A,4,2016-04-15,2860535.184179,0
CPTY_A,4,2016-04-15,2873158.051570,1
CPTY_A,4,2016-04-15,2885780.918961,2
CPTY_A,4,2016-04-15,2898403.786352,2
CPTY_A,4,2016-04-15,2911026.653744,2
CPTY_A,4,2016-04-15,2923649.521135,1
CPTY_A,4,2016-04-15,2936272.388526,3
CPTY_A,4,2016-04-15,2948895.255917,1
CPTY_A,4,2016-04-15,2961518.123308,4
CPTY_A,4,2016-04-15,2974140.990700,10
CPTY_A,4,2016-04-15,2986763.858091,17
CPTY_A,4,2016-04-15,2999386.725482,21
CPTY_A,4,2016-04-15,3012009.592873,25
CPTY_A,4,2016-04-15,3024632.460264,27
CPTY_A,4,2016-04-15,3037255.327656,29
CPTY_A,4,2016-04-15,3049878.195047,54
CPTY_A,4,2016-04-15,3062501.062438,62
CPTY_A,4,2016-04-15,3075123.929829,68
CPTY_A,4,2016-04-15,3087746.797220,72
CPTY_A,4,2016-04-15,3100369.664612,75
CPTY_A,4,2016-04-15,3112992.532003,80
CPTY_A,4,2016-04-15,3125615.399394,96
CPTY_A,4,2016-04-15,3138238.266785,71
CPTY_A,4,2016-04-15,3150861.134176,62
CPTY_A,4,2016-04-15,3163484.001568,62
CPTY_A,4,2016-04-15,3176106.868959,39
CPTY_A,4,2016-04-15,3188729.736350,40
CPTY_A,4,2016-04-15,3201352.603741,30
CPTY_A,4,2016-04-15,3213975.471132,19
CPTY_A,4,2016-04-15,3226598.338524,9
CPTY_A,4,2016-04-15,3239221.205915,7
CPTY_A,4,2016-04-15,3251844.073306,4
CPTY_A,4,2016-04-15,3264466.940697,3
CPTY_A,4,2016-04-15,3277089.808088,1
CPTY_A,4,2016-04-15,3289712.675480,1
CPTY_A,4,2016-04-15,3302335.542871,0
CPTY_A,4,2016-04-15,3314958.410262,0
CPTY_A,4,2016-04-15,3327581.277653,0
CPTY_A,4,2016-04-15,3340204.145044,0
CPTY_A,4,2016-04-15,3352827.012435,0
CPTY_A,4,2016-04-15,3365449.879827,0
CPTY_A,4,2016-04-15,3378072.747218,0
CPTY_A,4,2016-04-15,3390695.614609,0
CPTY_A,4,2016-04-15,3403318.482000,0
CPTY_A,4,2016-04-15,3415941.349391,0
CPTY_A,5,2016-04-29,2959582.925209,0
CPTY_A,5,2016-04-29,2960330.032500,0
CPTY_A,5,2016-04-29,2961077.139791,0
CPTY_A,5,2016-04-29,2961824.247082,0
CPTY_A,5,2016-04-29,2962571.354373,0
CPTY_A,5,2016-04-29,2963318.461664,0
CPTY_A,5,2016-04-29,2964065.568955,0
CPTY_A,5,2016-04-29,2964812.676246,0
CPTY_A,5,2016-04-29,2965559.783537,0
CPTY_A,5,2016-04-29,2966306.890828,0
CPTY_A,5,2016-04-29,2967053.998119,0
CPTY_A,5,2016-04-29,2967801.105410,3
CPTY_A,5,2016-04-29,2968548.212701,3
CPTY_A,5,2016-04-29,2969295.319992,5
CPTY_A,5,2016-04-29,2970042.427283,13
CPTY_A,5,2016-04-29,2970789.534574,14
CPTY_A,5,2016-04-29,2971536.641865,14
CPTY_A,5,2016-04-29,2972283.749156,28
CPTY_A,5,2016-04-29,2973030.856447,29
CPTY_A,5,2016-04-29,2973777.963738,51
CPTY_A,5,2016-04-29,2974525.071029,63
CPTY_A,5,2016-04-29,2975272.178320,56
CPTY_A,5,2016-04-29,2976019.285611,65
CPTY_A,5,2016-04-29,2976766.392902,76
CPTY_A,5,2016-04-29,2977513.500193,93
CPTY_A,5,2016-04-29,2978260.607484,69
CPTY_A,5,2016-04-29,2979007.714776,75
CPTY_A,5,2016-04-29,2979754.822067,66
CPTY_A,5,2016-04-29,2980501.929358,68
CPTY_A,5,2016-04-29,2981249.036649,50
CPTY_A,5,2016-04-29,2981996.143940,39
CPTY_A,5,2016-04-29,2982743.251231,35
CPTY_A,5,2016-04-29,2983490.358522,27
CPTY_A,5,2016-04-29,2984237.465813,16
CPTY_A,5,2016-04-29,2984984.573104,12
CPTY_A,5,2016-04-29,2985731.680395,17
CPTY_A,5,2016-04-29,2986478.787686,5
CPTY_A,5,2016-04-29,2987225.894977,4
CPTY_A,5,2016-04-29,2987973.002268,3
CPTY_A,5,2016-04-29,2988720.109559,0
CPTY_A,5,2016-04-29,2989467.216850,1
CPTY_A,5,2016-04-29,2990214.324141,0
CPTY_A,5,2016-04-29,2990961.431432,0
CPTY_A,5,2016-04-29,2991708.538723,0
CPTY_A,5,2016-04-29,2992455.646014,0
CPTY_A,5,2016-04-29,2993202.753305,0
CPTY_A,5,2016-04-29,2993949.860596,0
CPTY_A,5,2016-04-29,2994696.967887,0
CPTY_A,5,2016-04-29,2995444.075178,0
CPTY_A,5,2016-04-29,2996191.182469,0
CPTY_A,6,2016-05-13,2777984.792529,0
CPTY_A,6,2016-05-13,2787037.467678,0
CPTY_A,6,2016-05-13,2796090.142828,0
CPTY_A,6,2016-05-13,2805142.817978,0
CPTY_A,6,2016-05-13,2814195.493127,0
CPTY_A,6,2016-05-13,2823248.168277,0
CPTY_A,6,2016-05-13,2832300.843426,0
CPTY_A,6,2016-05-13,2841353.518576,0
CPTY_A,6,2016-05-13,2850406.193726,1
CPTY_A,6,2016-05-13,2859458.868875,0
CPTY_A,6,2016-05-13,2868511.544025,1
CPTY_A,6,2016-05-13,2877564.219174,3
CPTY_A,6,2016-05-13,2886616.894324,6
CPTY_A,6,2016-05-13,2895669.569473,4
CPTY_A,6,2016-05-13,2904722.244623,5
CPTY_A,6,2016-05-13,2913774.919773,14
CPTY_A,6,2016-05-13,2922827.594922,16
CPTY_A,6,2016-05-13,2931880.270072,30
CPTY_A,6,2016-05-13,2940932.945221,35
CPTY_A,6,2016-05-13,2949985.620371,40
CPTY_A,6,2016-05-13,2959038.295521,51
CPTY_A,6,2016-05-13,2968090.970670,57
CPTY_A,6,2016-05-13,2977143.645820,73
CPTY_A,6,2016-05-13,2986196.320969,75
CPTY_A,6,2016-05-13,2995248.996119,84
CPTY_A,6,2016-05-13,3004301.671268,104
CPTY_A,6,2016-05-13,3013354.346418,72
CPTY_A,6,2016-05-13,3022407.021568,66
CPTY_A,6,2016-05-13,3031459.696717,50
CPTY_A,6,2016-05-13,3040512.371867,62
CPTY_A,6,2016-05-13,3049565.047016,43
CPTY_A,6,2016-05-13,3058617.722166,32
CPTY_A,6,2016-05-13,3067670.397316,22
CPTY_A,6,2016-05-13,3076723.072465,15
CPTY_A,6,2016-05-13,3085775.747615,10
CPTY_A,6,2016-05-13,3094828.422764,8
CPTY_A,6,2016-05-13,3103881.097914,9
CPTY_A,6,2016-05-13,3112933.773063,5
CPTY_A,6,2016-05-13,3121986.448213,2
CPTY_A,6,2016-05-13,3131039.123363,2
CPTY_A,6,2016-05-13,3140091.798512,2
CPTY_A,6,2016-05-13,3149144.473662,0
CPTY_A,6,2016-05-13,3158197.148811,1
CPTY_A,6,2016-05-13,3167249.823961,0
CPTY_A,6,2016-05-13,3176302.499111,0
CPTY_A,6,2016-05-13,3185355.174260,0
CPTY_A,6,2016-05-13,3194407.849410,0
CPTY_A,6,2016-05-13,3203460.524559,0
CPTY_A,6,2016-05-13,3212513.199709,0
CPTY_A,6,2016-05-13,3221565.874859,0
CPTY_A,7,2016-05-27,2636244.180557,0
CPTY_A,7,2016-05-27,2652431.808058,0
CPTY_A,7,2016-05-27,2668619.435559,0
CPTY_A,7,2016-05-27,2684807.063061,0
CPTY_A,7,2016-05-27,2700994.690562,0
CPTY_A,7,2016-05-27,2717182.318063,0
CPTY_A,7,2016-05-27,2733369.945564,0
CPTY_A,7,2016-05-27,2749557.573066,2
CPTY_A,7,2016-05-27,2765745.200567,0
CPTY_A,7,2016-05-27,2781932.828068,0
CPTY_A,7,2016-05-27,2798120.455570,3
CPTY_A,7,2016-05-27,2814308.083071,4
CPTY_A,7,2016-05-27,2830495.710572,4
CPTY_A,7,2016-05-27,2846683.338073,9
CPTY_A,7,2016-05-27,2862870.965575,6
CPTY_A,7,2016-05-27,2879058.593076,18
CPTY_A,7,2016-05-27,2895246.220577,17
CPTY_A,7,2016-05-27,2911433.848079,13
CPTY_A,7,2016-05-27,2927621.475580,38
CPTY_A,7,2016-05-27,2943809.103081,36
CPTY_A,7,2016-05-27,2959996.730582,50
CPTY_A,7,2016-05-27,2976184.358084,57
CPTY_A,7,2016-05-27,2992371.985585,64
CPTY_A,7,2016-05-27,3008559.613086,78
CPTY_A,7,2016-05-27,3024747.240588,94
CPTY_A,7,2016-05-27,3040934.868089,100
CPTY_A,7,2016-05-27,3057122.495590,65
CPTY_A,7,2016-05-27,3073310.123091,60
CPTY_A,7,2016-05-27,3089497.750593,64
CPTY_A,7,2016-05-27,3105685.378094,68
CPTY_A,7,2016-05-27,3121873.005595,44
CPTY_A,7,2016-05-27,3138060.633097,28
CPTY_A,7,2016-05-27,3154248.260598,25
CPTY_A,7,2016-05-27,3170435.888099,16
CPTY_A,7,2016-05-27,3186623.515600,15
CPTY_A,7,2016-05-27,3202811.143102,11
CPTY_A,7,2016-05-27,3218998.770603,6
CPTY_A,7,2016-05-27,3235186.398104,3
CPTY_A,7,2016-05-27,3251374.025606,2
CPTY_A,7,2016-05-27,3267561.653107,0
CPTY_A,7,2016-05-27,3283749.280608,0
CPTY_A,7,2016-05-27,3299936.908109,0
CPTY_A,7,2016-05-27,3316124.535611,0
CPTY_A,7,2016-05-27,3332312.163112,0
CPTY_A,7,2016-05-27,3348499.790613,0
CPTY_A,7,2016-05-27,3364687.418115,0
CPTY_A,7,2016-05-27,3380875.045616,0
CPTY_A,7,2016-05-27,3397062.673117,0
CPTY_A,7,2016-05-27,3413250.300618,0
CPTY_A,7,2016-05-27,3429437.928120,0
CPTY_A,8,2016-06-10,2617881.328115,0
CPTY_A,8,2016-06-10,2634004.991531,0
CPTY_A,8,2016-06-10,2650128.654948,0
CPTY_A,8,2016-06-10,2666252.318364,0
CPTY_A,8,2016-06-10,2682375.981781,0
CPTY_A,8,2016-06-10,2698499.645197,0
CPTY_A,8,2016-06-10,2714623.308613,0
CPTY_A,8,2016-06-10,2730746.972030,1
CPTY_A,8,2016-06-10,2746870.635446,0
CPTY_A,8,2016-06-10,2762994.298863,2
CPTY_A,8,2016-06-10,2779117.962279,4
CPTY_A,8,2016-06-10,2795241.625696,1
CPTY_A,8,2016-06-10,2811365.289112,3
CPTY_A,8,2016-06-10,2827488.952529,9
CPTY_A,8,2016-06-10,2843612.615945,11
CPTY_A,8,2016-06-10,2859736.279361,12
CPTY_A,8,2016-06-10,2875859.942778,21
CPTY_A,8,2016-06-10,2891983.606194,23
CPTY_A,8,2016-06-10,2908107.269611,20
CPTY_A,8,2016-06-10,2924230.933027,38
CPTY_A,8,2016-06-10,2940354.596444,58
CPTY_A,8,2016-06-10,2956478.259860,59
CPTY_A,8,2016-06-10,2972601.923277,58
CPTY_A,8,2016-06-10,2988725.586693,85
CPTY_A,8,2016-06-10,3004849.250110,87
CPTY_A,8,2016-06-10,3020972.913526,86
CPTY_A,8,2016-06-10,3037096.576942,85
CPTY_A,8,2016-06-10,3053220.240359,69
CPTY_A,8,2016-06-10,3069343.903775,63
CPTY_A,8,2016-06-10,3085467.567192,48
CPTY_A,8,2016-06-10,3101591.230608,42
CPTY_A,8,2016-06-10,3117714.894025,46
CPTY_A,8,2016-06-10,3133838.557441,15
CPTY_A,8,2016-06-10,3149962.220858,18
CPTY_A,8,2016-06-10,3166085.884274,9
CPTY_A,8,2016-06-10,3182209.547690,14
CPTY_A,8,2016-06-10,3198333.211107,8
CPTY_A,8,2016-06-10,3214456.874523,3
CPTY_A,8,2016-06-10,3230580.537940,1
CPTY_A,8,2016-06-10,3246704.201356,0
CPTY_A,8,2016-06-10,3262827.864773,1
CPTY_A,8,2016-06-10,3278951.528189,0
CPTY_A,8,2016-06-10,3295075.191606,0
CPTY_A,8,2016-06-10,3311198.855022,0
CPTY_A,8,2016-06-10,3327322.518438,0
CPTY_A,8,2016-06-10,3343446.181855,0
CPTY_A,8,2016-06-10,3359569.845271,0
CPTY_A,8,2016-06-10,3375693.508688,0
CPTY_A,8,2016-06-10,3391817.172104,0
CPTY_A,8,2016-06-10,3407940.835521,0
CPTY_A,9,2016-06-24,2431619.941269,0
CPTY_A,9,2016-06-24,2455556.078131,0
CPTY_A,9,2016-06-24,2479492.214993,0
CPTY_A,9,2016-06-24,2503428.351855,0
CPTY_A,9,2016-06-24,2527364.488717,0
CPTY_A,9,2016-06-24,2551300.625579,0
CPTY_A,9,2016-06-24,2575236.762440,0
CPTY_A,9,2016-06-24,2599172.899302,1
CPTY_A,9,2016-06-24,2623109.036164,0
CPTY_A,9,2016-06-24,2647045.173026,3
CPTY_A,9,2016-06-24,2670981.309888,1
CPTY_A,9,2016-06-24,2694917.446750,2
CPTY_A,9,2016-06-24,2718853.583612,2
CPTY_A,9,2016-06-24,2742789.720474,4
CPTY_A,9,2016-06-24,2766725.857336,15
CPTY_A,9,2016-06-24,2790661.994198,13
CPTY_A,9,2016-06-24,2814598.131059,18
CPTY_A,9,2016-06-24,2838534.267921,26
CPTY_A,9,2016-06-24,2862470.404783,28
CPTY_A,9,2016-06-24,2886406.541645,38
CPTY_A,9,2016-06-24,2910342.678507,53
CPTY_A,9,2016-06-24,2934278.815369,61
CPTY_A,9,2016-06-24,2958214.952231,63
CPTY_A,9,2016-06-24,2982151.089093,82
CPTY_A,9,2016-06-24,3006087.225955,100
CPTY_A,9,2016-06-24,3030023.362817,74
CPTY_A,9,2016-06-24,3053959.499678,75
CPTY_A,9,2016-06-24,3077895.636540,66
CPTY_A,9,2016-06-24,3101831.773402,68
CPTY_A,9,2016-06-24,3125767.910264,54
CPTY_A,9,2016-06-24,3149704.047126,42
CPTY_A,9,2016-06-24,3173640.183988,35
CPTY_A,9,2016-06-24,3197576.320850,24
CPTY_A,9,2016-06-24,3221512.457712,14
CPTY_A,9,2016-06-24,3245448.594574,15
CPTY_A,9,2016-06-24,3269384.731435,9
CPTY_A,9,2016-06-24,3293320.868297,5
CPTY_A,9,2016-06-24,3317257.005159,4
CPTY_A,9,2016-06-24,3341193.142021,4
CPTY_A,9,2016-06-24,3365129.278883,1
CPTY_A,9,2016-06-24,3389065.415745,0
CPTY_A,9,2016-06-24,3413001.552607,0
CPTY_A,9,2016-06-24,3436937.689469,0
CPTY_A,9,2016-06-24,3460873.826331,0
CPTY_A,9,2016-06-24,3484809.963193,0
CPTY_A,9,2016-06-24,3508746.100054,0
CPTY_A,9,2016-06-24,3532682.236916,0
CPTY_A,9,2016-06-24,3556618.373778,0
CPTY_A,9,2016-06-24,3580554.510640,0
CPTY_A,9,2016-06-24,3604490.647502,0
CPTY_A,10,2016-07-08,2623027.183253,0
CPTY_A,10,2016-07-08,2637311.249163,0
CPTY_A,10,2016-07-08,2651595.315074,0
CPTY_A,10,2016-07-08,2665879.380984,0
CPTY_A,10,2016-07-08,2680163.446894,0
CPTY_A,10,2016-07-08,2694447.512804,0
CPTY_A,10,2016-07-08,2708731.578715,0
CPTY_A,10,2016-07-08,2723015.644625,0
CPTY_A,10,2016-07-08,2737299.710535,0
CPTY_A,10,2016-07-08,2751583.776445,1
CPTY_A,10,2016-07-08,2765867.842356,2
CPTY_A,10,2016-07-08,2780151.908266,4
CPTY_A,10,2016-07-08,2794435.974176,5
CPTY_A,10,2016-07-08,2808720.040086,5
CPTY_A,10,2016-07-08,2823004.105996,8
CPTY_A,10,2016-07-08,2837288.171907,15
CPTY_A,10,2016-07-08,2851572.237817,20
CPTY_A,10,2016-07-08,2865856.303727,31
CPTY_A,10,2016-07-08,2880140.369637,31
CPTY_A,10,2016-07-08,2894424.435548,43
CPTY_A,10,2016-07-08,2908708.501458,47
CPTY_A,10,2016-07-08,2922992.567368,51
CPTY_A,10,2016-07-08,2937276.633278,74
CPTY_A,10,2016-07-08,2951560.699189,69
CPTY_A,10,2016-07-08,2965844.765099,69
CPTY_A,10,2016-07-08,2980128.831009,85
CPTY_A,10,2016-07-08,2994412.896919,90
CPTY_A,10,2016-07-08,3008696.962830,76
CPTY_A,10,2016-07-08,3022981.028740,70
CPTY_A,10,2016-07-08,3037265.094650,61
CPTY_A,10,2016-07-08,3051549.160560,30
CPTY_A,10,2016-07-08,3065833.226470,28
CPTY_A,10,2016-07-08,3080117.292381,32
CPTY_A,10,2016-07-08,3094401.358291,20
CPTY_A,10,2016-07-08,3108685.424201,13
CPTY_A,10,2016-07-08,3122969.490111,9
CPTY_A,10,2016-07-08,3137253.556022,2
CPTY_A,10,2016-07-08,3151537.621932,5
CPTY_A,10,2016-07-08,3165821.687842,2
CPTY_A,10,2016-07-08,3180105.753752,1
CPTY_A,10,2016-07-08,3194389.819663,0
CPTY_A,10,2016-07-08,3208673.885573,0
CPTY_A,10,2016-07-08,3222957.951483,1
CPTY_A,10,2016-07-08,3237242.017393,0
CPTY_A,10,2016-07-08,3251526.083304,0
CPTY_A,10,2016-07-08,3265810.149214,0
CPTY_A,10,2016-07-08,3280094.215124,0
CPTY_A,10,2016-07-08,3294378.281034,0
CPTY_A,10,2016-07-08,3308662.346945,0
CPTY_A,10,2016-07-08,3322946.412855,0
CPTY_A,11,2016-07-22,2690478.923499,0
CPTY_A,11,2016-07-22,2700012.952092,0
CPTY_A,11,2016-07-22,2709546.980684,0
CPTY_A,11,2016-07-22,2719081.009277,0
CPTY_A,11,2016-07-22,2728615.037869,0
CPTY_A,11,2016-07-22,2738149.066461,0
CPTY_A,11,2016-07-22,2747683.095054,1
CPTY_A,11,2016-07-22,2757217.123646,1
CPTY_A,11,2016-07-22,2766751.152238,1
