#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
Swap_1,Swap,41,0,2025-09-05,Interest,#N/A,GBP,0.0180000000,0.5041095890,2025-03-05,2025-09-05,0.0000,#N/A,#N/A,40000000.0000,0.9180549844,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,42,0,2026-03-05,Interest,#N/A,GBP,0.0180000000,0.4958904110,2025-09-05,2026-03-05,0.0000,#N/A,#N/A,40000000.0000,0.9102630385,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,43,0,2026-09-07,Interest,#N/A,GBP,0.0180000000,0.5095890411,2026-03-05,2026-09-07,0.0000,#N/A,#N/A,40000000.0000,0.9017583209,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,44,0,2027-03-03,Interest,#N/A,GBP,0.0180000000,0.4849315068,2026-09-07,2027-03-03,0.0000,#N/A,#N/A,40000000.0000,0.8937389195,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,22,1,2016-03-07,Interest,#N/A,GBP,0.0074063000,0.4986301370,2015-09-07,2016-03-07,122559.0466,2015-09-07,0.0074063000,40000000.0000,0.9993815719,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,23,1,2016-09-05,InterestProjected,#N/A,GBP,0.0084146456,0.4986301370,2016-03-07,2016-09-05,0.0000,2016-03-07,0.0084146456,40000000.0000,0.9959461646,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,24,1,2017-03-06,InterestProjected,#N/A,GBP,0.0091001686,0.4986301370,2016-09-05,2017-03-06,0.0000,2016-09-05,0.0091001686,40000000.0000,0.9931583471,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,25,1,2017-09-05,InterestProjected,#N/A,GBP,0.0080643202,0.5013698630,2017-03-06,2017-09-05,0.0000,2017-03-06,0.0080643202,40000000.0000,0.9938697201,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,26,1,2018-03-05,InterestProjected,#N/A,GBP,0.0080724242,0.4958904110,2017-09-05,2018-03-05,0.0000,2017-09-05,0.0080724242,40000000.0000,0.9942716805,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,27,1,2018-09-05,InterestProjected,#N/A,GBP,0.0095336729,0.5041095890,2018-03-05,2018-09-05,0.0000,2018-03-05,0.0095336729,40000000.0000,0.9926727243,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,28,1,2019-03-05,InterestProjected,#N/A,GBP,0.0098005510,0.4958904110,2018-09-05,2019-03-05,0.0000,2018-09-05,0.0098005510,40000000.0000,0.9910326649,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,29,1,2019-09-05,InterestProjected,#N/A,GBP,0.0112620300,0.5041095890,2019-03-05,2019-09-05,0.0000,2019-03-05,0.0112620300,40000000.0000,0.9888572514,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,30,1,2020-03-05,InterestProjected,#N/A,GBP,0.0115165177,0.4986301370,2019-09-05,2020-03-05,0.0000,2019-09-05,0.0115165177,40000000.0000,0.9865639856,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,31,1,2020-09-07,InterestProjected,#N/A,GBP,0.0128624271,0.5095890411,2020-03-05,2020-09-07,0.0000,2020-03-05,0.0128624271,40000000.0000,0.9832450981,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,32,1,2021-03-05,InterestProjected,#N/A,GBP,0.0133166423,0.4904109589,2020-09-07,2021-03-05,0.0000,2020-09-07,0.0133166423,40000000.0000,0.9797770990,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,33,1,2021-09-06,InterestProjected,#N/A,GBP,0.0157784823,0.5068493151,2021-03-05,2021-09-06,0.0000,2021-03-05,0.0157784823,40000000.0000,0.9743153602,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,34,1,2022-03-07,InterestProjected,#N/A,GBP,0.0161513433,0.4986301370,2021-09-06,2022-03-07,0.0000,2021-09-06,0.0161513433,40000000.0000,0.9689719007,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,35,1,2022-09-05,InterestProjected,#N/A,GBP,0.0182089270,0.4986301370,2022-03-07,2022-09-05,0.0000,2022-03-07,0.0182089270,40000000.0000,0.9636577464,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,36,1,2023-03-06,InterestProjected,#N/A,GBP,0.0184793454,0.4986301370,2022-09-05,2023-03-06,0.0000,2022-09-05,0.0184793454,40000000.0000,0.9579808550,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,37,1,2023-09-05,InterestProjected,#N/A,GBP,0.0199678369,0.5013698630,2023-03-06,2023-09-05,0.0000,2023-03-06,0.0199678369,40000000.0000,0.9498502840,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,38,1,2024-03-05,InterestProjected,#N/A,GBP,0.0201380364,0.4986301370,2023-09-05,2024-03-05,0.0000,2023-09-05,0.0201380364,40000000.0000,0.9418325847,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,39,1,2024-09-05,InterestProjected,#N/A,GBP,0.0210403046,0.5041095890,2024-03-05,2024-09-05,0.0000,2024-03-05,0.0210403046,40000000.0000,0.9337955738,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,40,1,2025-03-05,InterestProjected,#N/A,GBP,0.0210708887,0.4958904110,2024-09-05,2025-03-05,0.0000,2024-09-05,0.0210708887,40000000.0000,0.9259565189,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,41,1,2025-09-05,InterestProjected,#N/A,GBP,0.0212497726,0.5041095890,2025-03-05,2025-09-05,0.0000,2025-03-05,0.0212497726,40000000.0000,0.9180549844,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,42,1,2026-03-05,InterestProjected,#N/A,GBP,0.0211767506,0.4958904110,2025-09-05,2026-03-05,0.0000,2025-09-05,0.0211767506,40000000.0000,0.9102630385,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,43,1,2026-09-07,InterestProjected,#N/A,GBP,0.0207908348,0.5095890411,2026-03-05,2026-09-07,0.0000,2026-03-05,0.0207908348,40000000.0000,0.9017583209,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_1,Swap,44,1,2027-03-03,InterestProjected,#N/A,GBP,0.0207855252,0.4849315068,2026-09-07,2027-03-03,0.0000,2026-09-07,0.0207855252,40000000.0000,0.8937389195,#N/A,1.2316211336,419098929522363573561551140306372526080.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,14,0,2016-03-07,Interest,#N/A,EUR,-0.0012400000,0.2527777778,2015-12-07,2016-03-07,6200.0000,2015-12-03,-0.0012400000,30000000.0000,1.0001450659,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,15,0,2016-06-06,InterestProjected,#N/A,EUR,-0.0011422797,0.2527777778,2016-03-07,2016-06-06,0.0000,2016-03-03,-0.0011422797,30000000.0000,1.0008155868,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,16,0,2016-09-05,InterestProjected,#N/A,EUR,-0.0018879472,0.2527777778,2016-06-06,2016-09-05,0.0000,2016-06-02,-0.0018879472,30000000.0000,1.0016250426,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,17,0,2016-12-05,InterestProjected,#N/A,EUR,-0.0013428945,0.2527777778,2016-09-05,2016-12-05,0.0000,2016-09-01,-0.0013428945,30000000.0000,1.0026086682,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,18,0,2017-03-06,InterestProjected,#N/A,EUR,-0.0021999142,0.2527777778,2016-12-05,2017-03-06,0.0000,2016-12-01,-0.0021999142,30000000.0000,1.0034900401,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,19,0,2017-06-05,InterestProjected,#N/A,EUR,-0.0020809318,0.2527777778,2017-03-06,2017-06-05,0.0000,2017-03-02,-0.0020809318,30000000.0000,1.0044737050,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,20,0,2017-09-05,InterestProjected,#N/A,EUR,-0.0020310154,0.2555555556,2017-06-05,2017-09-05,0.0000,2017-06-01,-0.0020310154,30000000.0000,1.0053534661,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,21,0,2017-12-05,InterestProjected,#N/A,EUR,-0.0020310211,0.2527777778,2017-09-05,2017-12-05,0.0000,2017-09-01,-0.0020310211,30000000.0000,1.0063020638,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,22,0,2018-03-05,InterestProjected,#N/A,EUR,-0.0016994585,0.2500000000,2017-12-05,2018-03-05,0.0000,2017-12-01,-0.0016994585,30000000.0000,1.0072582329,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,23,0,2018-06-05,InterestProjected,#N/A,EUR,-0.0007875021,0.2555555556,2018-03-05,2018-06-05,0.0000,2018-03-01,-0.0007875021,30000000.0000,1.0078629650,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,24,0,2018-09-05,InterestProjected,#N/A,EUR,-0.0007875021,0.2555555556,2018-06-05,2018-09-05,0.0000,2018-06-01,-0.0007875021,30000000.0000,1.0084680602,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,25,0,2018-12-05,InterestProjected,#N/A,EUR,-0.0007875029,0.2527777778,2018-09-05,2018-12-05,0.0000,2018-09-03,-0.0007875029,30000000.0000,1.0090669357,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,26,0,2019-03-05,InterestProjected,#N/A,EUR,-0.0002861286,0.2500000000,2018-12-05,2019-03-05,0.0000,2018-12-03,-0.0002861286,30000000.0000,1.0095586535,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,27,0,2019-06-05,InterestProjected,#N/A,EUR,0.0012639784,0.2555555556,2019-03-05,2019-06-05,0.0000,2019-03-01,0.0012639784,30000000.0000,1.0097224670,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,28,0,2019-09-05,InterestProjected,#N/A,EUR,0.0012639784,0.2555555556,2019-06-05,2019-09-05,0.0000,2019-06-03,0.0012639784,30000000.0000,1.0098863070,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,29,0,2019-12-05,InterestProjected,#N/A,EUR,0.0012639762,0.2527777778,2019-09-05,2019-12-05,0.0000,2019-09-03,0.0012639762,30000000.0000,1.0100483923,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,30,0,2020-03-05,InterestProjected,#N/A,EUR,0.0018769290,0.2527777778,2019-12-05,2020-03-05,0.0000,2019-12-03,0.0018769290,30000000.0000,1.0100916217,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,31,0,2020-06-05,InterestProjected,#N/A,EUR,0.0035886094,0.2555555556,2020-03-05,2020-06-05,0.0000,2020-03-03,0.0035886094,30000000.0000,1.0097800571,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,32,0,2020-09-07,InterestProjected,#N/A,EUR,0.0035886452,0.2611111111,2020-06-05,2020-09-07,0.0000,2020-06-03,0.0035886452,30000000.0000,1.0094618185,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,33,0,2020-12-07,InterestProjected,#N/A,EUR,0.0035885915,0.2527777778,2020-09-07,2020-12-07,0.0000,2020-09-03,0.0035885915,30000000.0000,1.0091538321,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,34,0,2021-03-05,InterestProjected,#N/A,EUR,0.0043017419,0.2444444444,2020-12-07,2021-03-05,0.0000,2020-12-03,0.0043017419,30000000.0000,1.0086263912,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,35,0,2021-06-07,InterestProjected,#N/A,EUR,0.0062045472,0.2611111111,2021-03-05,2021-06-07,0.0000,2021-03-03,0.0062045472,30000000.0000,1.0073705929,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,36,0,2021-09-06,InterestProjected,#N/A,EUR,0.0062043869,0.2527777778,2021-06-07,2021-09-06,0.0000,2021-06-03,0.0062043869,30000000.0000,1.0061563628,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,37,0,2021-12-06,InterestProjected,#N/A,EUR,0.0062043869,0.2527777778,2021-09-06,2021-12-06,0.0000,2021-09-02,0.0062043869,30000000.0000,1.0049435963,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,38,0,2022-03-07,InterestProjected,#N/A,EUR,0.0069335427,0.2527777778,2021-12-06,2022-03-07,0.0000,2021-12-02,0.0069335427,30000000.0000,1.0035364628,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,39,0,2022-06-06,InterestProjected,#N/A,EUR,0.0087570195,0.2527777778,2022-03-07,2022-06-06,0.0000,2022-03-03,0.0087570195,30000000.0000,1.0016152186,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,40,0,2022-09-05,InterestProjected,#N/A,EUR,0.0087570195,0.2527777778,2022-06-06,2022-09-05,0.0000,2022-06-02,0.0087570195,30000000.0000,0.9996976525,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,41,0,2022-12-05,InterestProjected,#N/A,EUR,0.0087570195,0.2527777778,2022-09-05,2022-12-05,0.0000,2022-09-01,0.0087570195,30000000.0000,0.9977837576,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,42,0,2023-03-06,InterestProjected,#N/A,EUR,0.0099448936,0.2527777778,2022-12-05,2023-03-06,0.0000,2022-12-01,0.0099448936,30000000.0000,0.9957179908,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,43,0,2023-06-05,InterestProjected,#N/A,EUR,0.0130825915,0.2527777778,2023-03-06,2023-06-05,0.0000,2023-03-02,0.0130825915,30000000.0000,0.9932233233,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,44,0,2023-09-05,InterestProjected,#N/A,EUR,0.0130828290,0.2555555556,2023-06-05,2023-09-05,0.0000,2023-06-01,0.0130828290,30000000.0000,0.9907075954,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,45,0,2023-12-05,InterestProjected,#N/A,EUR,0.0130825915,0.2527777778,2023-09-05,2023-12-05,0.0000,2023-09-01,0.0130825915,30000000.0000,0.9882254809,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,46,0,2024-03-05,InterestProjected,#N/A,EUR,0.0128371166,0.2527777778,2023-12-05,2024-03-05,0.0000,2023-12-01,0.0128371166,30000000.0000,0.9856276093,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,47,0,2024-06-05,InterestProjected,#N/A,EUR,0.0121893417,0.2555555556,2024-03-05,2024-06-05,0.0000,2024-03-01,0.0121893417,30000000.0000,0.9826224948,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,48,0,2024-09-05,InterestProjected,#N/A,EUR,0.0121893417,0.2555555556,2024-06-05,2024-09-05,0.0000,2024-06-03,0.0121893417,30000000.0000,0.9796265427,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,49,0,2024-12-05,InterestProjected,#N/A,EUR,0.0121891356,0.2527777778,2024-09-05,2024-12-05,0.0000,2024-09-03,0.0121891356,30000000.0000,0.9766721415,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,50,0,2025-03-05,InterestProjected,#N/A,EUR,0.0131819860,0.2500000000,2024-12-05,2025-03-05,0.0000,2024-12-03,0.0131819860,30000000.0000,0.9736327254,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,51,0,2025-06-05,InterestProjected,#N/A,EUR,0.0160769210,0.2555555556,2025-03-05,2025-06-05,0.0000,2025-03-03,0.0160769210,30000000.0000,0.9701380370,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,52,0,2025-09-05,InterestProjected,#N/A,EUR,0.0160769210,0.2555555556,2025-06-05,2025-09-05,0.0000,2025-06-03,0.0160769210,30000000.0000,0.9666558922,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,53,0,2025-12-05,InterestProjected,#N/A,EUR,0.0160765625,0.2527777778,2025-09-05,2025-12-05,0.0000,2025-09-03,0.0160765625,30000000.0000,0.9632238924,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,54,0,2026-03-05,InterestProjected,#N/A,EUR,0.0160756719,0.2500000000,2025-12-05,2026-03-05,0.0000,2025-12-03,0.0160756719,30000000.0000,0.9598352567,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_2,Swap,55,0,2026-06-05,InterestProjected,#N/A,EUR,0.0160749256,0.2555555556,2026-03-05,2026-06-05,0.0000,2026-03-03,0.0160749256,30000000.0000,0.9563648423,#N/A,1.0000000000,#N/A,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
